Unnamed: 0,TMDB_ID,Title,Rating,Keywords,Poster_Link,Plot_Story,Genre1,Genre2
70,300386,justice league: secret origins,7.8,super power,https://image.tmdb.org/t/p/original/4pfH0wH9hDETB06Y62MITnjBkY9.jpg,"When global catastrophe strikes, the World's Greatest Super Heroes answer the call to join Justice League. Justice League works together as a team to overcome a dangerous array of intersteller invaders and world conquering megalomaniacs.",878,16.0
71,10836,dagon,6.175,"suicide, dream, spain, sibling relationship, nightmare, sacrifice, octopus, mutant, god, cthulhu, giant octopus, lovecraftian",https://image.tmdb.org/t/p/original/8S648eMKObi8ERFS7cSYDocxSaZ.jpg,"A boating accident off the coast of Spain sends Paul and his girlfriend Barbara to the decrepit fishing village of Imboca. As night falls, people start to disappear and things not quite human start to appear. Paul is pursued by the entire town. Running for his life, he uncovers Imboca's secret..they worship Dagon, a monstrous god of the sea...and Dagon's unholy offspring are on the loose...",14,27.0
72,5852,angel eyes,6.0,"car crash, police officer",https://image.tmdb.org/t/p/original/6ZeMoynnz4pRweKKZ9c2G1absMJ.jpg,"A story about a seemingly unlikely couple who cross paths under life-threatening circumstances as though they are destined not only to meet but to save each other's lives. Not once, but twice.",18,10749.0
74,5955,the pledge,6.53,"promise, murder, drawing, porcupine, pledge, retirement party, criminal profiler",https://image.tmdb.org/t/p/original/9QOzFL3FPMAUNNPrNiKC3mEDxco.jpg,A police chief about to retire pledges to help a woman find her daughter's killer.,80,18.0
75,19405,recess: school's out,6.5,"holiday, elementary school, friends, summer, classmates",https://image.tmdb.org/t/p/original/yLdsXdgB2VJ2uBQvYaEB5xPELlq.jpg,"The school year is finally ending, and T.J. Detweiler is looking forward to summer. But boredom quickly sets in when his friends leave for camp — until T.J. uncovers an evil plot to do away with summer vacation! A crazy former principal, Dr. Benedict, is planning to use a laser beam to alter the weather and create permanent winter. Faced with the dire threat of year-round school, T.J. rounds up the RECESS gang and bands together with some unexpected allies — Miss Finster and Principal Prickly — in a nonstop adventure to save everyone's summer break. As the kids discover the heroes inside themselves, a platoon of wacky characters, far-out music, and sci-fi surprises turn this madcap mission into a major victory for fun!",10751,16.0
79,9081,waking life,7.497,"dream, philosophy, parallel world, existence, adult animation",https://image.tmdb.org/t/p/original/mhqBB8Bvy8q06mmwZQO8rFSzWCs.jpg,"Waking Life is about a young man in a persistent lucid dream-like state. The film follows its protagonist as he initially observes and later participates in philosophical discussions that weave together issues like reality, free will, our relationships with others, and the meaning of life.",16,18.0
80,11232,kate & leopold,6.329,"new york city, time travel, duke, fish out of water, falling in love, scientist, dog, apartment building, tv commercial, brooklyn bridge, ex-boyfriend ex-girlfriend relationship, uncle nephew relationship, advertising executive, broken elevator, jumping off a bridge, gentleman, advertising agency, mental hospital, time portal, stage actor, brother sister relationship, 2000s, 1870s, time deadline, propriety, marry for money, time leap, big sister little brother, scientific theory",https://image.tmdb.org/t/p/original/mUvikzKJJSg9khrVdxK8kg3TMHA.jpg,"When her scientist ex-boyfriend discovers a portal to travel through time -- and brings back a 19th-century nobleman named Leopold to prove it -- a skeptical Kate reluctantly takes responsibility for showing Leopold the 21st century. The more time Kate spends with Leopold, the harder she falls for him. But if he doesn't return to his own time, his absence will forever alter history.",10749,35.0
82,26840,shrek in the swamp karaoke dance party,6.392,"karaoke, swamp, dj, woman director, ogre",https://image.tmdb.org/t/p/original/lJg4alrYfp7CDNVID4iGefT9CIn.jpg,Shrek and his friends enjoy themselves with some Karaoke partying.,16,35.0
83,2575,the tailor of panama,6.039,"dancing, politics, birthday, spy, fireworks, map, bridge, secret agent, panama, president, debt, swimming",https://image.tmdb.org/t/p/original/na80ysnoCvoxwGTMWCWYvnmaDlz.jpg,"A British spy is banished to Panama after having an affair with an ambassador's mistress. Once there he makes connection with a local tailor with a nefarious past and connections to all of the top political and gangster figures in Panama. The tailor also has a wife, who works for the Panamanian president and a huge debt. The mission is to learn what the President intends to do with the Canal.",18,53.0
84,167,k-pax,7.195,"dream, robbery, investigation, hypnosis, alien, murder, hospital, planet, patient, medication, psychiatrist, claim, mental",https://image.tmdb.org/t/p/original/tafXZX0I6rso7EyoEzfygfTqxq6.jpg,"Prot is a patient at a mental hospital who claims to be from a far away planet. His psychiatrist tries to help him, only to begin to doubt his own explanations.",878,18.0
85,5279,gosford park,6.848,"england, servant, butler, lordship, country estate, inspector, industrialist, money, murder, countess, maid, housekeeper, valet, shooting party, illegitimate child, child given up for adoption, master servant relationship, upstairs downstairs, 1930s",https://image.tmdb.org/t/p/original/2L0f4ymc7ux6wHXFbDzinDczD1z.jpg,"In 1930s England, a group of pretentious rich and famous gather together for a weekend of relaxation at a hunting resort. But when a murder occurs, each one of these interesting characters becomes a suspect.",18,9648.0
87,10691,crazy/beautiful,6.651,"lovesickness, jealousy, love of one's life, parent child relationship, forbidden love, kiss, crush, teenage crush, relationship, unhappiness",https://image.tmdb.org/t/p/original/x6ZIwp7pXpIoJKc7S9MXpM3TOVv.jpg,"At Pacific Palisades High, a poor Latino falls hard for a troubled girl from the affluent neighborhood.",18,10749.0
88,11088,heist,6.314,"gold, receiving of stolen goods, jewelry, blackmail, bank robber, heist",https://image.tmdb.org/t/p/original/5yKomryA4Oak54fPjBS9TXBmYji.jpg,"Joe Moore has a job he loves. He's a thief. His job goes sour when he gets caught on security camera tape. His fence, Bergman, reneges on the money he's owed, and his wife may be betraying him with the fence's young lieutenant. Moore and his partner, Bobby Blane, and their utility man, Pinky Pincus, find themselves broke, betrayed, and blackmailed. Moore is forced to commit his crew to do one last big job.",28,80.0
89,10491,enigma,6.362,"friendship, submarine, lover (female), world war ii, radio transmission, leave, cryptography, secret formula",https://image.tmdb.org/t/p/original/7gBFkDYBqvSzrPOWlpGTXRp97NQ.jpg,"The story of the WWII project to crack the code behind the Enigma machine, used by the Germans to encrypt messages sent to their submarines.",9648,18.0
90,17612,lost and delirious,6.843,"based on novel or book, identity, roommate, love, school, discovery, woman director, lesbian",https://image.tmdb.org/t/p/original/3Cu95A09arsfTsOJfygVwhJe5qc.jpg,"After starting at an upmarket boarding school, a teenage girl forms close friendships with her two older roommates. However, when she discovers that her new friends are lovers she finds herself caught in a complicated situation.",18,10749.0
91,441,human nature,6.017,"mentally disabled, individual, human evolution, experiment, small person, sexuality, philosophy, professor, mouse, arts and culture, civilization, sapient, ethologist, kaspar-hauser-syndrom, zoo, forest, author, hair, disabled",https://image.tmdb.org/t/p/original/8FlxH4q1plGzdoJmK2VHgap3Ly7.jpg,"A philosophical burlesque, Human Nature follows the ups and downs of an obsessive scientist, a female naturalist, and the man they discover, born and raised in the wild. As scientist Nathan trains the wild man, Puff, in the ways of the world - starting with table manners - Nathan's lover Lila fights to preserve the man's simian past, which represents a freedom enviable to most.",18,35.0
92,11091,riding in cars with boys,6.8,"puberty, dream, baby, becoming an adult, wife, drug addiction, biography, based on true story, unwillingly pregnant, writer, marriage problems, woman director",https://image.tmdb.org/t/p/original/fCkrHAOfQRN0GU42OjsDGvRKB48.jpg,"In 1965, a young woman with dreams of becoming a writer has a son at the age of 15 and struggles to make things work with the drug-addicted father.",35,18.0
93,16229,prozac nation,6.4,"depression, based on novel or book, harvard university, based on true story, borderline personality disorder, writer, therapy, mental illness, young adult, 1990s, degradation of lifestyle, lou reed",https://image.tmdb.org/t/p/original/4QB1h6mxlmQVM8BtYMybTwL2foc.jpg,"When talented young writer Elizabeth Wurtzel earns a scholarship to Harvard, she sees it as her chance to escape the pressures of her working-class background and concentrate on her true talent. But what starts out so promising leads to self-destructive behavior and paralyzing depression that reflects an entire generation's struggle to navigate the effects of divorce, drugs, sex, and high expectations.",18,10749.0
95,1613,the 51st state,6.1,"northern england, chase, gangster, chemical, liverpool, england, organized crime, drugs, laxative, skinheads",https://image.tmdb.org/t/p/original/e3LLDt1fl2INSiNAZwIK3JFPf6N.jpg,An American master chemist plans to score big on a once in a lifetime drug deal. All does not go as planned and he is soon entangled in a web of deceit.,53,28.0
96,27601,citizen toxie: the toxic avenger iv,6.2,"rape, superhero, satire, sequel, slapstick comedy, spoof",https://image.tmdb.org/t/p/original/wR4VvqrRd2r9M4GYXPnoV02aUNG.jpg,"A horrific explosion creates a dimensional portal between Tromaville and its dimensional mirror image, Amortville. While the Toxie is trapped in the mirror dimension, Tromaville comes under the control of his evil doppelganger, the Noxious Offender.",35,27.0
99,16651,the other side of heaven,6.163,"missionary, hurricane, biography, based on memoir or autobiography, church, mormon, mormon missionary, disaster movie, 1950s, tonga",https://image.tmdb.org/t/p/original/gJOk8iJ3OUauwB8Oxn1tVQSL13J.jpg,"John H. Groberg, a middle class kid from Idaho Falls, crosses the Pacific to become a Mormon missionary in the remote and exotic Tongan island kingdom during the 1950's. He leaves behind a loving family and the true love of his life, Jean. Through letters and musings across the miles, John shares his humbling and sometimes hilarious adventures with ""the girl back home"", and her letters buoy up his spirits in difficult times. John must struggle to overcome language barriers, physical hardship and deep-rooted suspicion to earn the trust and love of the Tongan people he has come to serve. Throughout his adventure-filled three years on the islands, he discovers friends and wisdom in the most unlikely places. John H. Groberg's Tongan odyssey will change his life forever.",28,12.0
100,11086,the majestic,6.76,"california, amnesia, falsely accused, prosecution, mistaken identity, anti-communism, hollywood, writer, blacklist, 1950s",https://image.tmdb.org/t/p/original/m9WrB91B8ghxIZhyFugkoSleBE7.jpg,"Set in 1951, a blacklisted Hollywood writer gets into a car accident, loses his memory and settles down in a small town where he is mistaken for a long-lost son.",18,10749.0
